model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,0,0,0,"(0, 0)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,1,1,0,"(1, 0)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,2,1,1,"(1, 1)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,3,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,4,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,5,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,6,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,7,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,8,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,9,0,5,"(0, 5)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,10,0,6,"(0, 6)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,11,1,6,"(1, 6)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,12,2,6,"(2, 6)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,13,3,6,"(3, 6)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,14,3,5,"(3, 5)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,15,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,16,2,4,"(2, 4)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,17,2,3,"(2, 3)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,18,3,3,"(3, 3)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,19,3,4,"(3, 4)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,20,4,4,"(4, 4)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,21,5,4,"(5, 4)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,22,5,5,"(5, 5)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,23,4,5,"(4, 5)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,24,4,6,"(4, 6)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,25,5,6,"(5, 6)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,26,6,6,"(6, 6)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,27,6,5,"(6, 5)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,28,6,4,"(6, 4)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,29,6,3,"(6, 3)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,30,6,2,"(6, 2)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,31,5,2,"(5, 2)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,32,5,3,"(5, 3)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,33,4,3,"(4, 3)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,34,4,2,"(4, 2)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,35,4,1,"(4, 1)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,36,5,1,"(5, 1)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,37,5,0,"(5, 0)",south
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,38,6,0,"(6, 0)",east
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,39,6,1,"(6, 1)",west
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,40,6,0,"(6, 0)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,41,5,0,"(5, 0)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,42,4,0,"(4, 0)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,43,3,0,"(3, 0)",north
claude-sonnet-4-6,7x7-4,7,True,44,40,0.9091,44,2,0,"(2, 0)",—
