model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,0,0,0,"(0, 0)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,1,1,0,"(1, 0)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,2,1,1,"(1, 1)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,3,2,1,"(2, 1)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,4,2,2,"(2, 2)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,5,3,2,"(3, 2)",west
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,6,3,1,"(3, 1)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,7,4,1,"(4, 1)",west
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,8,4,0,"(4, 0)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,9,5,0,"(5, 0)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,10,5,1,"(5, 1)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,11,5,2,"(5, 2)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,12,4,2,"(4, 2)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,13,4,3,"(4, 3)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,14,3,3,"(3, 3)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,15,2,3,"(2, 3)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,16,1,3,"(1, 3)",west
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,17,1,2,"(1, 2)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,18,0,2,"(0, 2)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,19,0,3,"(0, 3)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,20,0,4,"(0, 4)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,21,0,5,"(0, 5)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,22,1,5,"(1, 5)",west
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,23,1,4,"(1, 4)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,24,2,4,"(2, 4)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,25,3,4,"(3, 4)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,26,4,4,"(4, 4)",east
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,27,4,5,"(4, 5)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,28,3,5,"(3, 5)",north
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,29,2,5,"(2, 5)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,30,3,5,"(3, 5)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,31,4,5,"(4, 5)",south
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,32,5,5,"(5, 5)",west
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,33,5,4,"(5, 4)",west
gemini-3-pro-preview,6x6-3,6,True,34,30,0.8824,34,5,3,"(5, 3)",—
