model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,0,0,0,"(0, 0)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,1,0,1,"(0, 1)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,2,0,2,"(0, 2)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,3,0,3,"(0, 3)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,4,0,4,"(0, 4)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,5,1,4,"(1, 4)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,6,1,3,"(1, 3)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,7,1,2,"(1, 2)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,8,2,2,"(2, 2)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,9,3,2,"(3, 2)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,10,4,2,"(4, 2)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,11,4,1,"(4, 1)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,12,3,1,"(3, 1)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,13,3,0,"(3, 0)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,14,2,0,"(2, 0)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,15,1,0,"(1, 0)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,16,1,1,"(1, 1)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,17,2,1,"(2, 1)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,18,1,1,"(1, 1)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,19,1,0,"(1, 0)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,20,2,0,"(2, 0)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,21,3,0,"(3, 0)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,22,4,0,"(4, 0)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,23,5,0,"(5, 0)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,24,5,1,"(5, 1)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,25,6,1,"(6, 1)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,26,7,1,"(7, 1)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,27,7,2,"(7, 2)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,28,6,2,"(6, 2)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,29,5,2,"(5, 2)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,30,5,3,"(5, 3)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,31,4,3,"(4, 3)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,32,3,3,"(3, 3)",north
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,33,2,3,"(2, 3)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,34,2,4,"(2, 4)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,35,2,5,"(2, 5)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,36,3,5,"(3, 5)",east
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,37,3,6,"(3, 6)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,38,4,6,"(4, 6)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,39,4,5,"(4, 5)",west
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,40,4,4,"(4, 4)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,41,5,4,"(5, 4)",south
gemini-3-pro-preview,8x8-3,8,True,58,50,0.8621,42,6,4,"(6, 4)",south
