model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,0,0,0,"(0, 0)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,1,1,0,"(1, 0)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,2,1,1,"(1, 1)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,3,2,1,"(2, 1)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,4,2,2,"(2, 2)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,5,3,2,"(3, 2)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,6,3,1,"(3, 1)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,7,4,1,"(4, 1)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,8,4,0,"(4, 0)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,9,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,10,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,11,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,12,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,13,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,14,3,3,"(3, 3)",north
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,15,2,3,"(2, 3)",north
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,16,1,3,"(1, 3)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,17,1,2,"(1, 2)",north
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,18,0,2,"(0, 2)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,19,0,1,"(0, 1)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,20,0,2,"(0, 2)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,21,0,3,"(0, 3)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,22,0,4,"(0, 4)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,23,0,5,"(0, 5)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,24,1,5,"(1, 5)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,25,1,4,"(1, 4)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,26,2,4,"(2, 4)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,27,3,4,"(3, 4)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,28,4,4,"(4, 4)",east
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,29,4,5,"(4, 5)",south
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,30,5,5,"(5, 5)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,31,5,4,"(5, 4)",west
claude-sonnet-4-6,6x6-3,6,True,32,30,0.9375,32,5,3,"(5, 3)",—
