model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,8x8-4,8,True,63,39,0.619,0,0,0,"(0, 0)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,1,0,1,"(0, 1)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,2,0,2,"(0, 2)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,3,1,2,"(1, 2)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,4,1,1,"(1, 1)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,5,1,0,"(1, 0)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,6,2,0,"(2, 0)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,7,2,1,"(2, 1)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,8,3,1,"(3, 1)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,9,3,2,"(3, 2)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,10,4,2,"(4, 2)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,11,4,1,"(4, 1)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,12,5,1,"(5, 1)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,13,5,2,"(5, 2)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,14,5,3,"(5, 3)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,15,5,4,"(5, 4)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,16,5,5,"(5, 5)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,17,6,5,"(6, 5)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,18,6,6,"(6, 6)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,19,6,7,"(6, 7)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,20,7,7,"(7, 7)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,21,7,6,"(7, 6)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,22,7,5,"(7, 5)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,23,7,4,"(7, 4)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,24,7,3,"(7, 3)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,25,7,2,"(7, 2)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,26,6,2,"(6, 2)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,27,6,1,"(6, 1)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,28,6,0,"(6, 0)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,29,5,0,"(5, 0)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,30,4,0,"(4, 0)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,31,3,0,"(3, 0)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,32,4,0,"(4, 0)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,33,5,0,"(5, 0)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,34,6,0,"(6, 0)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,35,6,1,"(6, 1)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,36,6,2,"(6, 2)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,37,7,2,"(7, 2)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,38,7,3,"(7, 3)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,39,7,4,"(7, 4)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,40,7,5,"(7, 5)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,41,7,6,"(7, 6)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,42,7,7,"(7, 7)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,43,6,7,"(6, 7)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,44,5,7,"(5, 7)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,45,5,6,"(5, 6)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,46,4,6,"(4, 6)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,47,4,7,"(4, 7)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,48,3,7,"(3, 7)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,49,3,6,"(3, 6)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,50,3,5,"(3, 5)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,51,2,5,"(2, 5)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,52,2,4,"(2, 4)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,53,2,3,"(2, 3)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,54,1,3,"(1, 3)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,55,0,3,"(0, 3)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,56,0,4,"(0, 4)",south
gpt-5.2,8x8-4,8,True,63,39,0.619,57,1,4,"(1, 4)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,58,1,5,"(1, 5)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,59,1,6,"(1, 6)",east
gpt-5.2,8x8-4,8,True,63,39,0.619,60,1,7,"(1, 7)",north
gpt-5.2,8x8-4,8,True,63,39,0.619,61,0,7,"(0, 7)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,62,0,6,"(0, 6)",west
gpt-5.2,8x8-4,8,True,63,39,0.619,63,0,5,"(0, 5)",—
