model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,8x8-1,8,True,171,45,0.2632,0,0,0,"(0, 0)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,1,1,0,"(1, 0)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,2,2,0,"(2, 0)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,3,3,0,"(3, 0)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,4,3,1,"(3, 1)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,5,4,1,"(4, 1)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,6,4,0,"(4, 0)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,7,5,0,"(5, 0)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,8,5,1,"(5, 1)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,9,5,2,"(5, 2)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,10,6,2,"(6, 2)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,11,6,3,"(6, 3)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,12,5,3,"(5, 3)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,13,5,4,"(5, 4)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,14,6,4,"(6, 4)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,15,7,4,"(7, 4)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,16,7,5,"(7, 5)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,17,6,5,"(6, 5)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,18,6,6,"(6, 6)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,19,7,6,"(7, 6)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,20,7,7,"(7, 7)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,21,6,7,"(6, 7)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,22,5,7,"(5, 7)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,23,5,6,"(5, 6)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,24,4,6,"(4, 6)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,25,3,6,"(3, 6)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,26,2,6,"(2, 6)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,27,2,7,"(2, 7)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,28,1,7,"(1, 7)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,29,0,7,"(0, 7)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,30,0,6,"(0, 6)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,31,0,5,"(0, 5)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,32,1,5,"(1, 5)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,33,1,6,"(1, 6)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,34,1,5,"(1, 5)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,35,0,5,"(0, 5)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,36,0,6,"(0, 6)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,37,0,7,"(0, 7)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,38,1,7,"(1, 7)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,39,2,7,"(2, 7)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,40,2,6,"(2, 6)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,41,3,6,"(3, 6)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,42,4,6,"(4, 6)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,43,5,6,"(5, 6)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,44,5,7,"(5, 7)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,45,6,7,"(6, 7)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,46,7,7,"(7, 7)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,47,7,6,"(7, 6)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,48,6,6,"(6, 6)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,49,6,5,"(6, 5)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,50,7,5,"(7, 5)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,51,7,4,"(7, 4)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,52,6,4,"(6, 4)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,53,5,4,"(5, 4)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,54,5,3,"(5, 3)",south
gpt-5.2,8x8-1,8,True,171,45,0.2632,55,6,3,"(6, 3)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,56,6,2,"(6, 2)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,57,5,2,"(5, 2)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,58,5,1,"(5, 1)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,59,5,0,"(5, 0)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,60,4,0,"(4, 0)",east
gpt-5.2,8x8-1,8,True,171,45,0.2632,61,4,1,"(4, 1)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,62,3,1,"(3, 1)",west
gpt-5.2,8x8-1,8,True,171,45,0.2632,63,3,0,"(3, 0)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,64,2,0,"(2, 0)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,65,1,0,"(1, 0)",north
gpt-5.2,8x8-1,8,True,171,45,0.2632,66,0,0,"(0, 0)",south
