model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,0,0,0,"(0, 0)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,1,1,0,"(1, 0)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,2,2,0,"(2, 0)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,3,2,1,"(2, 1)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,4,3,1,"(3, 1)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,5,4,1,"(4, 1)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,6,5,1,"(5, 1)",west
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,7,5,0,"(5, 0)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,8,6,0,"(6, 0)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,9,6,1,"(6, 1)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,10,6,2,"(6, 2)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,11,5,2,"(5, 2)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,12,4,2,"(4, 2)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,13,4,3,"(4, 3)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,14,5,3,"(5, 3)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,15,5,4,"(5, 4)",south
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,16,6,4,"(6, 4)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,17,6,5,"(6, 5)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,18,6,6,"(6, 6)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,19,5,6,"(5, 6)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,20,4,6,"(4, 6)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,21,3,6,"(3, 6)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,22,2,6,"(2, 6)",west
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,23,2,5,"(2, 5)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,24,1,5,"(1, 5)",east
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,25,1,6,"(1, 6)",north
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,26,0,6,"(0, 6)",west
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,27,0,5,"(0, 5)",west
claude-sonnet-4-6,7x7-5,7,True,66,36,0.5455,28,0,4,"(0, 4)",west
