model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,7x7-2,7,False,294,33,0.0,0,0,0,"(0, 0)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,1,1,0,"(1, 0)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,2,2,0,"(2, 0)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,3,3,0,"(3, 0)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,4,3,1,"(3, 1)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,5,2,1,"(2, 1)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,6,2,2,"(2, 2)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,7,1,2,"(1, 2)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,8,1,3,"(1, 3)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,9,1,4,"(1, 4)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,10,1,5,"(1, 5)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,11,0,5,"(0, 5)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,12,0,6,"(0, 6)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,13,1,6,"(1, 6)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,14,2,6,"(2, 6)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,15,3,6,"(3, 6)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,16,3,5,"(3, 5)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,17,4,5,"(4, 5)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,18,4,4,"(4, 4)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,19,4,3,"(4, 3)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,20,4,2,"(4, 2)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,21,3,2,"(3, 2)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,22,3,3,"(3, 3)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,23,2,3,"(2, 3)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,24,2,4,"(2, 4)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,25,2,5,"(2, 5)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,26,2,4,"(2, 4)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,27,3,4,"(3, 4)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,28,2,4,"(2, 4)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,29,2,3,"(2, 3)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,30,3,3,"(3, 3)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,31,3,2,"(3, 2)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,32,4,2,"(4, 2)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,33,4,3,"(4, 3)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,34,4,4,"(4, 4)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,35,4,5,"(4, 5)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,36,3,5,"(3, 5)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,37,3,6,"(3, 6)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,38,2,6,"(2, 6)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,39,1,6,"(1, 6)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,40,0,6,"(0, 6)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,41,0,5,"(0, 5)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,42,0,4,"(0, 4)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,43,0,3,"(0, 3)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,44,0,2,"(0, 2)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,45,0,1,"(0, 1)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,46,1,1,"(1, 1)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,47,0,1,"(0, 1)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,48,0,2,"(0, 2)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,49,0,3,"(0, 3)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,50,0,4,"(0, 4)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,51,0,5,"(0, 5)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,52,1,5,"(1, 5)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,53,1,4,"(1, 4)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,54,1,3,"(1, 3)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,55,1,2,"(1, 2)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,56,2,2,"(2, 2)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,57,2,1,"(2, 1)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,58,3,1,"(3, 1)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,59,3,0,"(3, 0)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,60,2,0,"(2, 0)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,61,1,0,"(1, 0)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,62,0,0,"(0, 0)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,63,1,0,"(1, 0)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,64,2,0,"(2, 0)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,65,3,0,"(3, 0)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,66,3,1,"(3, 1)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,67,2,1,"(2, 1)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,68,2,2,"(2, 2)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,69,1,2,"(1, 2)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,70,1,3,"(1, 3)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,71,1,4,"(1, 4)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,72,1,5,"(1, 5)",north
gpt-5.2,7x7-2,7,False,294,33,0.0,73,0,5,"(0, 5)",east
gpt-5.2,7x7-2,7,False,294,33,0.0,74,0,6,"(0, 6)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,75,1,6,"(1, 6)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,76,2,6,"(2, 6)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,77,3,6,"(3, 6)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,78,3,5,"(3, 5)",south
gpt-5.2,7x7-2,7,False,294,33,0.0,79,4,5,"(4, 5)",west
gpt-5.2,7x7-2,7,False,294,33,0.0,80,4,4,"(4, 4)",west
