model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,8x8-2,8,False,384,45,0.0,0,0,0,"(0, 0)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,1,1,0,"(1, 0)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,2,2,0,"(2, 0)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,3,2,1,"(2, 1)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,4,1,1,"(1, 1)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,5,1,2,"(1, 2)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,6,1,3,"(1, 3)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,7,0,3,"(0, 3)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,8,0,4,"(0, 4)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,9,0,5,"(0, 5)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,10,0,6,"(0, 6)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,11,0,7,"(0, 7)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,12,1,7,"(1, 7)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,13,2,7,"(2, 7)",west
gpt-5.2,8x8-2,8,False,384,45,0.0,14,2,6,"(2, 6)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,15,3,6,"(3, 6)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,16,4,6,"(4, 6)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,17,5,6,"(5, 6)",west
gpt-5.2,8x8-2,8,False,384,45,0.0,18,5,5,"(5, 5)",west
gpt-5.2,8x8-2,8,False,384,45,0.0,19,5,4,"(5, 4)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,20,6,4,"(6, 4)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,21,7,4,"(7, 4)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,22,7,5,"(7, 5)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,23,7,6,"(7, 6)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,24,6,6,"(6, 6)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,25,6,7,"(6, 7)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,26,5,7,"(5, 7)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,27,4,7,"(4, 7)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,28,3,7,"(3, 7)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,29,4,7,"(4, 7)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,30,5,7,"(5, 7)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,31,6,7,"(6, 7)",west
gpt-5.2,8x8-2,8,False,384,45,0.0,32,6,6,"(6, 6)",south
gpt-5.2,8x8-2,8,False,384,45,0.0,33,7,6,"(7, 6)",west
gpt-5.2,8x8-2,8,False,384,45,0.0,34,7,5,"(7, 5)",west
gpt-5.2,8x8-2,8,False,384,45,0.0,35,7,4,"(7, 4)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,36,6,4,"(6, 4)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,37,5,4,"(5, 4)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,38,5,5,"(5, 5)",east
gpt-5.2,8x8-2,8,False,384,45,0.0,39,5,6,"(5, 6)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,40,4,6,"(4, 6)",north
gpt-5.2,8x8-2,8,False,384,45,0.0,41,3,6,"(3, 6)",north
