model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,0,0,0,"(0, 0)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,1,0,1,"(0, 1)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,2,0,2,"(0, 2)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,3,0,3,"(0, 3)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,4,1,3,"(1, 3)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,5,2,3,"(2, 3)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,6,2,4,"(2, 4)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,7,3,4,"(3, 4)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,8,3,5,"(3, 5)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,9,4,5,"(4, 5)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,10,4,4,"(4, 4)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,11,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,12,4,2,"(4, 2)",north
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,13,3,2,"(3, 2)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,14,3,3,"(3, 3)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,15,3,2,"(3, 2)",north
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,16,2,2,"(2, 2)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,17,2,1,"(2, 1)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,18,3,1,"(3, 1)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,19,3,0,"(3, 0)",north
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,20,2,0,"(2, 0)",north
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,21,1,0,"(1, 0)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,22,1,1,"(1, 1)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,23,1,2,"(1, 2)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,24,1,1,"(1, 1)",west
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,25,1,0,"(1, 0)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,26,2,0,"(2, 0)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,27,3,0,"(3, 0)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,28,4,0,"(4, 0)",south
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,29,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,30,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,31,5,2,"(5, 2)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,32,5,3,"(5, 3)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,33,5,4,"(5, 4)",east
claude-sonnet-4-6,6x6-4,6,True,34,24,0.7059,34,5,5,"(5, 5)",—
