model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,7x7-5,7,False,294,36,0.0,0,0,0,"(0, 0)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,1,1,0,"(1, 0)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,2,2,0,"(2, 0)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,3,2,1,"(2, 1)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,4,3,1,"(3, 1)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,5,4,1,"(4, 1)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,6,5,1,"(5, 1)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,7,5,0,"(5, 0)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,8,6,0,"(6, 0)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,9,6,1,"(6, 1)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,10,6,2,"(6, 2)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,11,5,2,"(5, 2)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,12,4,2,"(4, 2)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,13,4,3,"(4, 3)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,14,5,3,"(5, 3)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,15,5,4,"(5, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,16,6,4,"(6, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,17,6,5,"(6, 5)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,18,6,6,"(6, 6)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,19,5,6,"(5, 6)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,20,4,6,"(4, 6)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,21,3,6,"(3, 6)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,22,2,6,"(2, 6)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,23,2,5,"(2, 5)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,24,1,5,"(1, 5)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,25,1,6,"(1, 6)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,26,0,6,"(0, 6)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,27,0,5,"(0, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,28,0,4,"(0, 4)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,29,0,3,"(0, 3)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,30,1,3,"(1, 3)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,31,2,3,"(2, 3)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,32,2,2,"(2, 2)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,33,3,2,"(3, 2)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,34,3,3,"(3, 3)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,35,3,4,"(3, 4)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,36,2,4,"(2, 4)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,37,1,4,"(1, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,38,2,4,"(2, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,39,3,4,"(3, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,40,3,5,"(3, 5)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,41,4,5,"(4, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,42,4,4,"(4, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,43,4,5,"(4, 5)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,44,3,5,"(3, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,45,3,4,"(3, 4)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,46,2,4,"(2, 4)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,47,1,4,"(1, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,48,2,4,"(2, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,49,3,4,"(3, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,50,3,5,"(3, 5)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,51,4,5,"(4, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,52,4,4,"(4, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,53,4,5,"(4, 5)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,54,3,5,"(3, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,55,3,4,"(3, 4)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,56,2,4,"(2, 4)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,57,1,4,"(1, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,58,2,4,"(2, 4)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,59,3,4,"(3, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,60,3,5,"(3, 5)",south
deepseek-v3,7x7-5,7,False,294,36,0.0,61,4,5,"(4, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,62,4,4,"(4, 4)",east
deepseek-v3,7x7-5,7,False,294,36,0.0,63,4,5,"(4, 5)",north
deepseek-v3,7x7-5,7,False,294,36,0.0,64,3,5,"(3, 5)",west
deepseek-v3,7x7-5,7,False,294,36,0.0,65,3,4,"(3, 4)",north
