model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,8x8-5,8,True,246,48,0.1951,0,0,0,"(0, 0)",east
deepseek-v3,8x8-5,8,True,246,48,0.1951,1,0,1,"(0, 1)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,2,1,1,"(1, 1)",west
deepseek-v3,8x8-5,8,True,246,48,0.1951,3,1,0,"(1, 0)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,4,2,0,"(2, 0)",east
deepseek-v3,8x8-5,8,True,246,48,0.1951,5,2,1,"(2, 1)",east
deepseek-v3,8x8-5,8,True,246,48,0.1951,6,2,2,"(2, 2)",north
deepseek-v3,8x8-5,8,True,246,48,0.1951,7,1,2,"(1, 2)",east
deepseek-v3,8x8-5,8,True,246,48,0.1951,8,1,3,"(1, 3)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,9,2,3,"(2, 3)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,10,3,3,"(3, 3)",west
deepseek-v3,8x8-5,8,True,246,48,0.1951,11,3,2,"(3, 2)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,12,4,2,"(4, 2)",west
deepseek-v3,8x8-5,8,True,246,48,0.1951,13,4,1,"(4, 1)",north
deepseek-v3,8x8-5,8,True,246,48,0.1951,14,3,1,"(3, 1)",west
deepseek-v3,8x8-5,8,True,246,48,0.1951,15,3,0,"(3, 0)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,16,4,0,"(4, 0)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,17,5,0,"(5, 0)",east
deepseek-v3,8x8-5,8,True,246,48,0.1951,18,5,1,"(5, 1)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,19,6,1,"(6, 1)",west
deepseek-v3,8x8-5,8,True,246,48,0.1951,20,6,0,"(6, 0)",south
deepseek-v3,8x8-5,8,True,246,48,0.1951,21,7,0,"(7, 0)",east
deepseek-v3,8x8-5,8,True,246,48,0.1951,22,7,1,"(7, 1)",east
