model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,6x6-5,6,True,29,29,1.0,0,0,0,"(0, 0)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,1,1,0,"(1, 0)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,2,1,1,"(1, 1)",north
gpt-5.2,6x6-5,6,True,29,29,1.0,3,0,1,"(0, 1)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,4,0,2,"(0, 2)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,5,1,2,"(1, 2)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,6,2,2,"(2, 2)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,7,2,3,"(2, 3)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,8,2,4,"(2, 4)",north
gpt-5.2,6x6-5,6,True,29,29,1.0,9,1,4,"(1, 4)",north
gpt-5.2,6x6-5,6,True,29,29,1.0,10,0,4,"(0, 4)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,11,0,5,"(0, 5)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,12,1,5,"(1, 5)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,13,2,5,"(2, 5)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,14,3,5,"(3, 5)",west
gpt-5.2,6x6-5,6,True,29,29,1.0,15,3,4,"(3, 4)",west
gpt-5.2,6x6-5,6,True,29,29,1.0,16,3,3,"(3, 3)",west
gpt-5.2,6x6-5,6,True,29,29,1.0,17,3,2,"(3, 2)",west
gpt-5.2,6x6-5,6,True,29,29,1.0,18,3,1,"(3, 1)",west
gpt-5.2,6x6-5,6,True,29,29,1.0,19,3,0,"(3, 0)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,20,4,0,"(4, 0)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,21,5,0,"(5, 0)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,22,5,1,"(5, 1)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,23,5,2,"(5, 2)",north
gpt-5.2,6x6-5,6,True,29,29,1.0,24,4,2,"(4, 2)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,25,4,3,"(4, 3)",south
gpt-5.2,6x6-5,6,True,29,29,1.0,26,5,3,"(5, 3)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,27,5,4,"(5, 4)",east
gpt-5.2,6x6-5,6,True,29,29,1.0,28,5,5,"(5, 5)",north
gpt-5.2,6x6-5,6,True,29,29,1.0,29,4,5,"(4, 5)",—
