model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,0,0,0,"(0, 0)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,1,0,1,"(0, 1)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,2,0,2,"(0, 2)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,3,0,3,"(0, 3)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,4,1,3,"(1, 3)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,5,2,3,"(2, 3)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,6,2,4,"(2, 4)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,7,3,4,"(3, 4)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,8,3,5,"(3, 5)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,9,2,5,"(2, 5)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,10,1,5,"(1, 5)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,11,0,5,"(0, 5)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,12,0,4,"(0, 4)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,13,1,4,"(1, 4)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,14,0,4,"(0, 4)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,15,0,5,"(0, 5)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,16,1,5,"(1, 5)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,17,2,5,"(2, 5)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,18,3,5,"(3, 5)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,19,4,5,"(4, 5)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,20,4,4,"(4, 4)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,21,4,3,"(4, 3)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,22,4,2,"(4, 2)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,23,3,2,"(3, 2)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,24,2,2,"(2, 2)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,25,2,1,"(2, 1)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,26,3,1,"(3, 1)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,27,3,0,"(3, 0)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,28,2,0,"(2, 0)",north
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,29,1,0,"(1, 0)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,30,1,1,"(1, 1)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,31,1,2,"(1, 2)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,32,1,1,"(1, 1)",west
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,33,1,0,"(1, 0)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,34,2,0,"(2, 0)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,35,3,0,"(3, 0)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,36,4,0,"(4, 0)",south
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,37,5,0,"(5, 0)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,38,5,1,"(5, 1)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,39,5,2,"(5, 2)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,40,5,3,"(5, 3)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,41,5,4,"(5, 4)",east
gemini-3-pro-preview,6x6-4,6,True,42,24,0.5714,42,5,5,"(5, 5)",—
