model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,0,0,0,"(0, 0)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,1,1,0,"(1, 0)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,2,1,1,"(1, 1)",north
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,3,0,1,"(0, 1)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,4,0,2,"(0, 2)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,5,1,2,"(1, 2)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,6,2,2,"(2, 2)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,7,2,3,"(2, 3)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,8,2,4,"(2, 4)",north
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,9,1,4,"(1, 4)",north
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,10,0,4,"(0, 4)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,11,0,5,"(0, 5)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,12,1,5,"(1, 5)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,13,2,5,"(2, 5)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,14,3,5,"(3, 5)",west
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,15,3,4,"(3, 4)",west
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,16,3,3,"(3, 3)",west
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,17,3,2,"(3, 2)",west
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,18,3,1,"(3, 1)",west
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,19,3,0,"(3, 0)",north
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,20,2,0,"(2, 0)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,21,2,1,"(2, 1)",west
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,22,2,0,"(2, 0)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,23,3,0,"(3, 0)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,24,4,0,"(4, 0)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,25,5,0,"(5, 0)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,26,5,1,"(5, 1)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,27,5,2,"(5, 2)",north
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,28,4,2,"(4, 2)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,29,4,3,"(4, 3)",south
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,30,5,3,"(5, 3)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,31,5,4,"(5, 4)",east
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,32,5,5,"(5, 5)",north
gemini-3-pro-preview,6x6-5,6,True,33,29,0.8788,33,4,5,"(4, 5)",—
