model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,8x8-4,8,False,384,39,0.0,0,0,0,"(0, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,1,0,1,"(0, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,2,0,2,"(0, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,3,1,2,"(1, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,4,1,1,"(1, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,5,1,0,"(1, 0)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,6,2,0,"(2, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,7,2,1,"(2, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,8,3,1,"(3, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,9,3,2,"(3, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,10,4,2,"(4, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,11,4,1,"(4, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,12,5,1,"(5, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,13,5,2,"(5, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,14,5,3,"(5, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,15,5,4,"(5, 4)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,16,5,5,"(5, 5)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,17,6,5,"(6, 5)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,18,6,6,"(6, 6)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,19,6,7,"(6, 7)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,20,7,7,"(7, 7)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,21,7,6,"(7, 6)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,22,7,5,"(7, 5)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,23,7,4,"(7, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,24,7,3,"(7, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,25,7,2,"(7, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,26,6,2,"(6, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,27,6,3,"(6, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,28,6,4,"(6, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,29,6,3,"(6, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,30,6,2,"(6, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,31,7,2,"(7, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,32,7,3,"(7, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,33,7,4,"(7, 4)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,34,7,5,"(7, 5)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,35,7,6,"(7, 6)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,36,7,7,"(7, 7)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,37,6,7,"(6, 7)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,38,6,6,"(6, 6)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,39,6,5,"(6, 5)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,40,5,5,"(5, 5)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,41,5,4,"(5, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,42,5,3,"(5, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,43,5,2,"(5, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,44,5,1,"(5, 1)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,45,4,1,"(4, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,46,4,2,"(4, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,47,3,2,"(3, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,48,3,1,"(3, 1)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,49,2,1,"(2, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,50,2,0,"(2, 0)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,51,1,0,"(1, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,52,1,1,"(1, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,53,1,2,"(1, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,54,0,2,"(0, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,55,0,1,"(0, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,56,0,0,"(0, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,57,0,1,"(0, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,58,0,2,"(0, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,59,1,2,"(1, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,60,1,1,"(1, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,61,1,0,"(1, 0)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,62,2,0,"(2, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,63,2,1,"(2, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,64,3,1,"(3, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,65,3,2,"(3, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,66,4,2,"(4, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,67,4,1,"(4, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,68,5,1,"(5, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,69,5,2,"(5, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,70,5,3,"(5, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,71,5,4,"(5, 4)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,72,5,5,"(5, 5)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,73,6,5,"(6, 5)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,74,6,6,"(6, 6)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,75,6,7,"(6, 7)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,76,7,7,"(7, 7)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,77,7,6,"(7, 6)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,78,7,5,"(7, 5)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,79,7,4,"(7, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,80,7,3,"(7, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,81,7,2,"(7, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,82,6,2,"(6, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,83,6,3,"(6, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,84,6,4,"(6, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,85,6,3,"(6, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,86,6,2,"(6, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,87,7,2,"(7, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,88,7,3,"(7, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,89,7,4,"(7, 4)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,90,7,5,"(7, 5)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,91,7,6,"(7, 6)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,92,7,7,"(7, 7)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,93,6,7,"(6, 7)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,94,6,6,"(6, 6)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,95,6,5,"(6, 5)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,96,5,5,"(5, 5)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,97,5,4,"(5, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,98,5,3,"(5, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,99,5,2,"(5, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,100,5,1,"(5, 1)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,101,4,1,"(4, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,102,4,2,"(4, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,103,3,2,"(3, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,104,3,1,"(3, 1)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,105,2,1,"(2, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,106,2,0,"(2, 0)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,107,1,0,"(1, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,108,1,1,"(1, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,109,1,2,"(1, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,110,0,2,"(0, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,111,0,1,"(0, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,112,0,0,"(0, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,113,0,1,"(0, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,114,0,2,"(0, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,115,1,2,"(1, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,116,1,1,"(1, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,117,1,0,"(1, 0)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,118,2,0,"(2, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,119,2,1,"(2, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,120,3,1,"(3, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,121,3,2,"(3, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,122,4,2,"(4, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,123,4,1,"(4, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,124,5,1,"(5, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,125,5,2,"(5, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,126,5,3,"(5, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,127,5,4,"(5, 4)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,128,5,5,"(5, 5)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,129,6,5,"(6, 5)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,130,6,6,"(6, 6)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,131,6,7,"(6, 7)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,132,7,7,"(7, 7)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,133,7,6,"(7, 6)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,134,7,5,"(7, 5)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,135,7,4,"(7, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,136,7,3,"(7, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,137,7,2,"(7, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,138,6,2,"(6, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,139,6,3,"(6, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,140,6,4,"(6, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,141,6,3,"(6, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,142,6,2,"(6, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,143,7,2,"(7, 2)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,144,7,3,"(7, 3)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,145,7,4,"(7, 4)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,146,7,5,"(7, 5)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,147,7,6,"(7, 6)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,148,7,7,"(7, 7)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,149,6,7,"(6, 7)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,150,6,6,"(6, 6)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,151,6,5,"(6, 5)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,152,5,5,"(5, 5)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,153,5,4,"(5, 4)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,154,5,3,"(5, 3)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,155,5,2,"(5, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,156,5,1,"(5, 1)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,157,4,1,"(4, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,158,4,2,"(4, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,159,3,2,"(3, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,160,3,1,"(3, 1)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,161,2,1,"(2, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,162,2,0,"(2, 0)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,163,1,0,"(1, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,164,1,1,"(1, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,165,1,2,"(1, 2)",north
deepseek-v3,8x8-4,8,False,384,39,0.0,166,0,2,"(0, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,167,0,1,"(0, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,168,0,0,"(0, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,169,0,1,"(0, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,170,0,2,"(0, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,171,1,2,"(1, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,172,1,1,"(1, 1)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,173,1,0,"(1, 0)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,174,2,0,"(2, 0)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,175,2,1,"(2, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,176,3,1,"(3, 1)",east
deepseek-v3,8x8-4,8,False,384,39,0.0,177,3,2,"(3, 2)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,178,4,2,"(4, 2)",west
deepseek-v3,8x8-4,8,False,384,39,0.0,179,4,1,"(4, 1)",south
deepseek-v3,8x8-4,8,False,384,39,0.0,180,5,1,"(5, 1)",east
