model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,7x7-5,7,False,294,36,0.0,0,0,0,"(0, 0)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,1,1,0,"(1, 0)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,2,2,0,"(2, 0)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,3,2,1,"(2, 1)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,4,3,1,"(3, 1)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,5,4,1,"(4, 1)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,6,5,1,"(5, 1)",west
gpt-5.2,7x7-5,7,False,294,36,0.0,7,5,0,"(5, 0)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,8,6,0,"(6, 0)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,9,6,1,"(6, 1)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,10,6,2,"(6, 2)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,11,5,2,"(5, 2)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,12,4,2,"(4, 2)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,13,4,3,"(4, 3)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,14,5,3,"(5, 3)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,15,5,4,"(5, 4)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,16,6,4,"(6, 4)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,17,6,5,"(6, 5)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,18,6,6,"(6, 6)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,19,5,6,"(5, 6)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,20,4,6,"(4, 6)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,21,3,6,"(3, 6)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,22,2,6,"(2, 6)",west
gpt-5.2,7x7-5,7,False,294,36,0.0,23,2,5,"(2, 5)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,24,1,5,"(1, 5)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,25,1,6,"(1, 6)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,26,0,6,"(0, 6)",west
gpt-5.2,7x7-5,7,False,294,36,0.0,27,0,5,"(0, 5)",west
gpt-5.2,7x7-5,7,False,294,36,0.0,28,0,4,"(0, 4)",west
gpt-5.2,7x7-5,7,False,294,36,0.0,29,0,3,"(0, 3)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,30,1,3,"(1, 3)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,31,2,3,"(2, 3)",west
gpt-5.2,7x7-5,7,False,294,36,0.0,32,2,2,"(2, 2)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,33,3,2,"(3, 2)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,34,3,3,"(3, 3)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,35,3,4,"(3, 4)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,36,2,4,"(2, 4)",north
gpt-5.2,7x7-5,7,False,294,36,0.0,37,1,4,"(1, 4)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,38,2,4,"(2, 4)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,39,3,4,"(3, 4)",east
gpt-5.2,7x7-5,7,False,294,36,0.0,40,3,5,"(3, 5)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,41,4,5,"(4, 5)",south
gpt-5.2,7x7-5,7,False,294,36,0.0,42,5,5,"(5, 5)",north
