model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,8x8-1,8,False,384,45,0.0,0,0,0,"(0, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,1,1,0,"(1, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,2,2,0,"(2, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,3,3,0,"(3, 0)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,4,3,1,"(3, 1)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,5,4,1,"(4, 1)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,6,4,0,"(4, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,7,5,0,"(5, 0)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,8,5,1,"(5, 1)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,9,5,2,"(5, 2)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,10,6,2,"(6, 2)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,11,6,3,"(6, 3)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,12,5,3,"(5, 3)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,13,5,4,"(5, 4)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,14,6,4,"(6, 4)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,15,7,4,"(7, 4)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,16,7,5,"(7, 5)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,17,6,5,"(6, 5)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,18,6,6,"(6, 6)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,19,7,6,"(7, 6)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,20,7,7,"(7, 7)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,21,6,7,"(6, 7)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,22,5,7,"(5, 7)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,23,5,6,"(5, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,24,4,6,"(4, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,25,3,6,"(3, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,26,2,6,"(2, 6)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,27,2,7,"(2, 7)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,28,1,7,"(1, 7)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,29,0,7,"(0, 7)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,30,0,6,"(0, 6)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,31,0,5,"(0, 5)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,32,1,5,"(1, 5)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,33,1,6,"(1, 6)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,34,1,5,"(1, 5)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,35,0,5,"(0, 5)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,36,0,6,"(0, 6)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,37,0,7,"(0, 7)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,38,1,7,"(1, 7)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,39,2,7,"(2, 7)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,40,2,6,"(2, 6)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,41,3,6,"(3, 6)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,42,4,6,"(4, 6)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,43,5,6,"(5, 6)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,44,5,7,"(5, 7)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,45,6,7,"(6, 7)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,46,7,7,"(7, 7)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,47,7,6,"(7, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,48,6,6,"(6, 6)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,49,6,5,"(6, 5)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,50,7,5,"(7, 5)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,51,7,4,"(7, 4)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,52,6,4,"(6, 4)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,53,5,4,"(5, 4)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,54,5,3,"(5, 3)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,55,6,3,"(6, 3)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,56,6,2,"(6, 2)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,57,5,2,"(5, 2)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,58,5,1,"(5, 1)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,59,5,0,"(5, 0)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,60,4,0,"(4, 0)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,61,4,1,"(4, 1)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,62,3,1,"(3, 1)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,63,3,0,"(3, 0)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,64,2,0,"(2, 0)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,65,1,0,"(1, 0)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,66,0,0,"(0, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,67,1,0,"(1, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,68,2,0,"(2, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,69,3,0,"(3, 0)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,70,3,1,"(3, 1)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,71,4,1,"(4, 1)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,72,4,0,"(4, 0)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,73,5,0,"(5, 0)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,74,5,1,"(5, 1)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,75,5,2,"(5, 2)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,76,6,2,"(6, 2)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,77,6,3,"(6, 3)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,78,5,3,"(5, 3)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,79,5,4,"(5, 4)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,80,6,4,"(6, 4)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,81,7,4,"(7, 4)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,82,7,5,"(7, 5)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,83,6,5,"(6, 5)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,84,6,6,"(6, 6)",south
deepseek-v3,8x8-1,8,False,384,45,0.0,85,7,6,"(7, 6)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,86,7,7,"(7, 7)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,87,6,7,"(6, 7)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,88,5,7,"(5, 7)",west
deepseek-v3,8x8-1,8,False,384,45,0.0,89,5,6,"(5, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,90,4,6,"(4, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,91,3,6,"(3, 6)",north
deepseek-v3,8x8-1,8,False,384,45,0.0,92,2,6,"(2, 6)",east
deepseek-v3,8x8-1,8,False,384,45,0.0,93,2,7,"(2, 7)",north
