model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,0,0,0,"(0, 0)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,1,1,0,"(1, 0)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,2,2,0,"(2, 0)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,3,2,1,"(2, 1)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,4,1,1,"(1, 1)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,5,1,2,"(1, 2)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,6,1,3,"(1, 3)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,7,0,3,"(0, 3)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,8,0,4,"(0, 4)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,9,0,5,"(0, 5)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,10,0,6,"(0, 6)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,11,0,7,"(0, 7)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,12,1,7,"(1, 7)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,13,2,7,"(2, 7)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,14,2,6,"(2, 6)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,15,3,6,"(3, 6)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,16,4,6,"(4, 6)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,17,5,6,"(5, 6)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,18,5,5,"(5, 5)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,19,5,4,"(5, 4)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,20,6,4,"(6, 4)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,21,7,4,"(7, 4)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,22,7,5,"(7, 5)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,23,7,6,"(7, 6)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,24,6,6,"(6, 6)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,25,6,7,"(6, 7)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,26,5,7,"(5, 7)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,27,4,7,"(4, 7)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,28,3,7,"(3, 7)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,29,4,7,"(4, 7)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,30,5,7,"(5, 7)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,31,6,7,"(6, 7)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,32,7,7,"(7, 7)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,33,6,7,"(6, 7)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,34,6,6,"(6, 6)",south
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,35,7,6,"(7, 6)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,36,7,5,"(7, 5)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,37,7,4,"(7, 4)",west
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,38,7,3,"(7, 3)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,39,6,3,"(6, 3)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,40,5,3,"(5, 3)",north
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,41,4,3,"(4, 3)",east
gemini-3-pro-preview,8x8-2,8,True,69,45,0.6522,42,4,4,"(4, 4)",north
