model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,0,0,0,"(0, 0)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,1,1,0,"(1, 0)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,2,1,1,"(1, 1)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,3,2,1,"(2, 1)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,4,2,2,"(2, 2)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,5,1,2,"(1, 2)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,6,1,3,"(1, 3)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,7,1,4,"(1, 4)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,8,1,5,"(1, 5)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,9,0,5,"(0, 5)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,10,0,6,"(0, 6)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,11,1,6,"(1, 6)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,12,2,6,"(2, 6)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,13,3,6,"(3, 6)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,14,3,5,"(3, 5)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,15,2,5,"(2, 5)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,16,2,4,"(2, 4)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,17,2,3,"(2, 3)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,18,3,3,"(3, 3)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,19,3,4,"(3, 4)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,20,4,4,"(4, 4)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,21,5,4,"(5, 4)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,22,5,5,"(5, 5)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,23,4,5,"(4, 5)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,24,4,6,"(4, 6)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,25,5,6,"(5, 6)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,26,6,6,"(6, 6)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,27,6,5,"(6, 5)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,28,6,4,"(6, 4)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,29,6,3,"(6, 3)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,30,6,2,"(6, 2)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,31,5,2,"(5, 2)",east
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,32,5,3,"(5, 3)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,33,4,3,"(4, 3)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,34,4,2,"(4, 2)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,35,4,1,"(4, 1)",south
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,36,5,1,"(5, 1)",west
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,37,5,0,"(5, 0)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,38,4,0,"(4, 0)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,39,3,0,"(3, 0)",north
gemini-3-pro-preview,7x7-4,7,True,40,40,1.0,40,2,0,"(2, 0)",—
