model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,0,0,0,"(0, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,1,1,0,"(1, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,2,2,0,"(2, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,3,3,0,"(3, 0)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,4,3,1,"(3, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,5,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,6,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,7,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,8,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,9,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,10,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,11,0,5,"(0, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,12,1,5,"(1, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,13,1,4,"(1, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,14,1,3,"(1, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,15,1,2,"(1, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,16,2,2,"(2, 2)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,17,2,1,"(2, 1)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,18,3,1,"(3, 1)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,19,3,0,"(3, 0)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,20,3,1,"(3, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,21,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,22,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,23,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,24,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,25,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,26,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,27,0,5,"(0, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,28,1,5,"(1, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,29,1,4,"(1, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,30,1,3,"(1, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,31,1,2,"(1, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,32,2,2,"(2, 2)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,33,2,1,"(2, 1)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,34,3,1,"(3, 1)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,35,3,0,"(3, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,36,2,0,"(2, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,37,1,0,"(1, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,38,0,0,"(0, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,39,1,0,"(1, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,40,2,0,"(2, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,41,3,0,"(3, 0)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,42,3,1,"(3, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,43,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,44,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,45,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,46,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,47,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,48,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,49,0,5,"(0, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,50,0,6,"(0, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,51,1,6,"(1, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,52,2,6,"(2, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,53,3,6,"(3, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,54,3,5,"(3, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,55,4,5,"(4, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,56,4,4,"(4, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,57,4,3,"(4, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,58,4,2,"(4, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,59,4,3,"(4, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,60,4,4,"(4, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,61,4,5,"(4, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,62,3,5,"(3, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,63,3,6,"(3, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,64,2,6,"(2, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,65,1,6,"(1, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,66,0,6,"(0, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,67,0,5,"(0, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,68,1,5,"(1, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,69,1,4,"(1, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,70,1,3,"(1, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,71,1,2,"(1, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,72,2,2,"(2, 2)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,73,2,1,"(2, 1)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,74,3,1,"(3, 1)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,75,3,0,"(3, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,76,2,0,"(2, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,77,1,0,"(1, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,78,0,0,"(0, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,79,1,0,"(1, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,80,2,0,"(2, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,81,3,0,"(3, 0)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,82,3,1,"(3, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,83,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,84,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,85,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,86,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,87,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,88,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,89,0,5,"(0, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,90,0,6,"(0, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,91,1,6,"(1, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,92,2,6,"(2, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,93,3,6,"(3, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,94,3,5,"(3, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,95,4,5,"(4, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,96,4,4,"(4, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,97,4,3,"(4, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,98,4,2,"(4, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,99,3,2,"(3, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,100,3,3,"(3, 3)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,101,2,3,"(2, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,102,2,4,"(2, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,103,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,104,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,105,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,106,2,4,"(2, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,107,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,108,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,109,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,110,2,4,"(2, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,111,2,3,"(2, 3)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,112,3,3,"(3, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,113,3,2,"(3, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,114,4,2,"(4, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,115,4,3,"(4, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,116,4,4,"(4, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,117,4,5,"(4, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,118,3,5,"(3, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,119,3,6,"(3, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,120,2,6,"(2, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,121,1,6,"(1, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,122,0,6,"(0, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,123,0,5,"(0, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,124,1,5,"(1, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,125,1,4,"(1, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,126,1,3,"(1, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,127,1,2,"(1, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,128,2,2,"(2, 2)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,129,2,1,"(2, 1)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,130,3,1,"(3, 1)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,131,3,0,"(3, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,132,2,0,"(2, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,133,1,0,"(1, 0)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,134,0,0,"(0, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,135,1,0,"(1, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,136,2,0,"(2, 0)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,137,3,0,"(3, 0)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,138,3,1,"(3, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,139,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,140,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,141,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,142,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,143,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,144,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,145,0,5,"(0, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,146,0,6,"(0, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,147,1,6,"(1, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,148,2,6,"(2, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,149,3,6,"(3, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,150,3,5,"(3, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,151,4,5,"(4, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,152,4,4,"(4, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,153,4,3,"(4, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,154,4,2,"(4, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,155,3,2,"(3, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,156,3,3,"(3, 3)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,157,2,3,"(2, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,158,2,4,"(2, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,159,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,160,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,161,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,162,2,4,"(2, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,163,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,164,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,165,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,166,2,4,"(2, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,167,2,3,"(2, 3)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,168,3,3,"(3, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,169,3,2,"(3, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,170,4,2,"(4, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,171,4,3,"(4, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,172,4,4,"(4, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,173,4,5,"(4, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,174,3,5,"(3, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,175,3,6,"(3, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,176,2,6,"(2, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,177,1,6,"(1, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,178,0,6,"(0, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,179,0,5,"(0, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,180,1,5,"(1, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,181,1,4,"(1, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,182,1,3,"(1, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,183,1,2,"(1, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,184,2,2,"(2, 2)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,185,2,1,"(2, 1)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,186,3,1,"(3, 1)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,187,3,0,"(3, 0)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,188,3,1,"(3, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,189,2,1,"(2, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,190,2,2,"(2, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,191,1,2,"(1, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,192,1,3,"(1, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,193,1,4,"(1, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,194,1,5,"(1, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,195,0,5,"(0, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,196,0,6,"(0, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,197,1,6,"(1, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,198,2,6,"(2, 6)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,199,3,6,"(3, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,200,3,5,"(3, 5)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,201,4,5,"(4, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,202,4,4,"(4, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,203,4,3,"(4, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,204,4,2,"(4, 2)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,205,3,2,"(3, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,206,3,3,"(3, 3)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,207,2,3,"(2, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,208,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,209,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,210,2,4,"(2, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,211,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,212,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,213,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,214,2,4,"(2, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,215,2,5,"(2, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,216,2,4,"(2, 4)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,217,3,4,"(3, 4)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,218,2,4,"(2, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,219,2,3,"(2, 3)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,220,3,3,"(3, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,221,3,2,"(3, 2)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,222,4,2,"(4, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,223,4,3,"(4, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,224,4,4,"(4, 4)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,225,4,5,"(4, 5)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,226,3,5,"(3, 5)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,227,3,6,"(3, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,228,2,6,"(2, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,229,1,6,"(1, 6)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,230,0,6,"(0, 6)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,231,0,5,"(0, 5)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,232,0,4,"(0, 4)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,233,0,3,"(0, 3)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,234,0,2,"(0, 2)",west
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,235,0,1,"(0, 1)",south
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,236,1,1,"(1, 1)",north
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,237,0,1,"(0, 1)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,238,0,2,"(0, 2)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,239,0,3,"(0, 3)",east
claude-sonnet-4-6,7x7-2,7,False,292,33,0.0,240,0,4,"(0, 4)",east
