model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,6x6-4,6,True,28,24,0.8571,0,0,0,"(0, 0)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,1,0,1,"(0, 1)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,2,0,2,"(0, 2)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,3,0,3,"(0, 3)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,4,1,3,"(1, 3)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,5,2,3,"(2, 3)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,6,2,4,"(2, 4)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,7,3,4,"(3, 4)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,8,3,5,"(3, 5)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,9,4,5,"(4, 5)",north
gpt-5.2,6x6-4,6,True,28,24,0.8571,10,3,5,"(3, 5)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,11,4,5,"(4, 5)",west
gpt-5.2,6x6-4,6,True,28,24,0.8571,12,4,4,"(4, 4)",west
gpt-5.2,6x6-4,6,True,28,24,0.8571,13,4,3,"(4, 3)",west
gpt-5.2,6x6-4,6,True,28,24,0.8571,14,4,2,"(4, 2)",north
gpt-5.2,6x6-4,6,True,28,24,0.8571,15,3,2,"(3, 2)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,16,3,3,"(3, 3)",west
gpt-5.2,6x6-4,6,True,28,24,0.8571,17,3,2,"(3, 2)",north
gpt-5.2,6x6-4,6,True,28,24,0.8571,18,2,2,"(2, 2)",west
gpt-5.2,6x6-4,6,True,28,24,0.8571,19,2,1,"(2, 1)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,20,3,1,"(3, 1)",west
gpt-5.2,6x6-4,6,True,28,24,0.8571,21,3,0,"(3, 0)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,22,4,0,"(4, 0)",south
gpt-5.2,6x6-4,6,True,28,24,0.8571,23,5,0,"(5, 0)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,24,5,1,"(5, 1)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,25,5,2,"(5, 2)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,26,5,3,"(5, 3)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,27,5,4,"(5, 4)",east
gpt-5.2,6x6-4,6,True,28,24,0.8571,28,5,5,"(5, 5)",—
