model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,8x8-3,8,True,270,50,0.1852,0,0,0,"(0, 0)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,1,0,1,"(0, 1)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,2,0,2,"(0, 2)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,3,0,3,"(0, 3)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,4,0,4,"(0, 4)",south
gpt-5.2,8x8-3,8,True,270,50,0.1852,5,1,4,"(1, 4)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,6,1,3,"(1, 3)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,7,1,2,"(1, 2)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,8,1,3,"(1, 3)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,9,1,4,"(1, 4)",north
gpt-5.2,8x8-3,8,True,270,50,0.1852,10,0,4,"(0, 4)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,11,0,3,"(0, 3)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,12,0,2,"(0, 2)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,13,0,1,"(0, 1)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,14,0,0,"(0, 0)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,15,0,1,"(0, 1)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,16,0,2,"(0, 2)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,17,0,3,"(0, 3)",east
gpt-5.2,8x8-3,8,True,270,50,0.1852,18,0,4,"(0, 4)",south
gpt-5.2,8x8-3,8,True,270,50,0.1852,19,1,4,"(1, 4)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,20,1,3,"(1, 3)",west
gpt-5.2,8x8-3,8,True,270,50,0.1852,21,1,2,"(1, 2)",south
gpt-5.2,8x8-3,8,True,270,50,0.1852,22,2,2,"(2, 2)",south
