model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,6x6-2,6,True,41,27,0.6585,0,0,0,"(0, 0)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,1,0,1,"(0, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,2,1,1,"(1, 1)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,3,1,2,"(1, 2)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,4,2,2,"(2, 2)",west
deepseek-v3,6x6-2,6,True,41,27,0.6585,5,2,1,"(2, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,6,3,1,"(3, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,7,4,1,"(4, 1)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,8,3,1,"(3, 1)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,9,2,1,"(2, 1)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,10,2,2,"(2, 2)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,11,1,2,"(1, 2)",west
deepseek-v3,6x6-2,6,True,41,27,0.6585,12,1,1,"(1, 1)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,13,0,1,"(0, 1)",west
deepseek-v3,6x6-2,6,True,41,27,0.6585,14,0,0,"(0, 0)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,15,0,1,"(0, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,16,1,1,"(1, 1)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,17,1,2,"(1, 2)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,18,2,2,"(2, 2)",west
deepseek-v3,6x6-2,6,True,41,27,0.6585,19,2,1,"(2, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,20,3,1,"(3, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,21,4,1,"(4, 1)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,22,5,1,"(5, 1)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,23,5,2,"(5, 2)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,24,4,2,"(4, 2)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,25,3,2,"(3, 2)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,26,3,3,"(3, 3)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,27,4,3,"(4, 3)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,28,4,4,"(4, 4)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,29,5,4,"(5, 4)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,30,5,5,"(5, 5)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,31,4,5,"(4, 5)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,32,3,5,"(3, 5)",west
deepseek-v3,6x6-2,6,True,41,27,0.6585,33,3,4,"(3, 4)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,34,2,4,"(2, 4)",west
deepseek-v3,6x6-2,6,True,41,27,0.6585,35,2,3,"(2, 3)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,36,1,3,"(1, 3)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,37,0,3,"(0, 3)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,38,0,4,"(0, 4)",south
deepseek-v3,6x6-2,6,True,41,27,0.6585,39,1,4,"(1, 4)",east
deepseek-v3,6x6-2,6,True,41,27,0.6585,40,1,5,"(1, 5)",north
deepseek-v3,6x6-2,6,True,41,27,0.6585,41,0,5,"(0, 5)",—
