model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,6x6-2,6,True,47,27,0.5745,0,0,0,"(0, 0)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,1,0,1,"(0, 1)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,2,1,1,"(1, 1)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,3,1,2,"(1, 2)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,4,2,2,"(2, 2)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,5,1,2,"(1, 2)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,6,1,1,"(1, 1)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,7,1,2,"(1, 2)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,8,1,1,"(1, 1)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,9,0,1,"(0, 1)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,10,0,0,"(0, 0)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,11,0,1,"(0, 1)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,12,1,1,"(1, 1)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,13,1,2,"(1, 2)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,14,2,2,"(2, 2)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,15,2,1,"(2, 1)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,16,2,2,"(2, 2)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,17,1,2,"(1, 2)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,18,1,1,"(1, 1)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,19,0,1,"(0, 1)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,20,0,0,"(0, 0)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,21,0,1,"(0, 1)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,22,1,1,"(1, 1)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,23,1,2,"(1, 2)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,24,2,2,"(2, 2)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,25,2,1,"(2, 1)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,26,3,1,"(3, 1)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,27,4,1,"(4, 1)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,28,5,1,"(5, 1)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,29,5,2,"(5, 2)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,30,4,2,"(4, 2)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,31,3,2,"(3, 2)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,32,3,3,"(3, 3)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,33,4,3,"(4, 3)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,34,4,4,"(4, 4)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,35,5,4,"(5, 4)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,36,5,5,"(5, 5)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,37,4,5,"(4, 5)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,38,3,5,"(3, 5)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,39,3,4,"(3, 4)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,40,2,4,"(2, 4)",west
gpt-5.2,6x6-2,6,True,47,27,0.5745,41,2,3,"(2, 3)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,42,1,3,"(1, 3)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,43,0,3,"(0, 3)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,44,0,4,"(0, 4)",south
gpt-5.2,6x6-2,6,True,47,27,0.5745,45,1,4,"(1, 4)",east
gpt-5.2,6x6-2,6,True,47,27,0.5745,46,1,5,"(1, 5)",north
gpt-5.2,6x6-2,6,True,47,27,0.5745,47,0,5,"(0, 5)",—
