model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,0,0,0,"(0, 0)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,1,0,1,"(0, 1)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,2,1,1,"(1, 1)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,3,2,1,"(2, 1)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,4,2,2,"(2, 2)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,5,2,3,"(2, 3)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,6,2,4,"(2, 4)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,7,3,4,"(3, 4)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,8,3,3,"(3, 3)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,9,3,2,"(3, 2)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,10,3,1,"(3, 1)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,11,3,0,"(3, 0)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,12,2,0,"(2, 0)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,13,1,0,"(1, 0)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,14,2,0,"(2, 0)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,15,3,0,"(3, 0)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,16,4,0,"(4, 0)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,17,5,0,"(5, 0)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,18,5,1,"(5, 1)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,19,6,1,"(6, 1)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,20,6,2,"(6, 2)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,21,5,2,"(5, 2)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,22,4,2,"(4, 2)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,23,4,3,"(4, 3)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,24,4,4,"(4, 4)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,25,5,4,"(5, 4)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,26,5,5,"(5, 5)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,27,4,5,"(4, 5)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,28,4,6,"(4, 6)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,29,3,6,"(3, 6)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,30,3,5,"(3, 5)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,31,2,5,"(2, 5)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,32,1,5,"(1, 5)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,33,1,4,"(1, 4)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,34,1,3,"(1, 3)",west
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,35,1,2,"(1, 2)",north
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,36,0,2,"(0, 2)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,37,0,3,"(0, 3)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,38,0,4,"(0, 4)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,39,0,5,"(0, 5)",east
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,40,0,6,"(0, 6)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,41,1,6,"(1, 6)",south
gemini-3-pro-preview,7x7-1,7,True,42,38,0.9048,42,2,6,"(2, 6)",—
