model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,6x6-4,6,False,216,24,0.0,0,0,0,"(0, 0)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,1,0,1,"(0, 1)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,2,0,2,"(0, 2)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,3,0,3,"(0, 3)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,4,1,3,"(1, 3)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,5,2,3,"(2, 3)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,6,2,4,"(2, 4)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,7,3,4,"(3, 4)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,8,3,5,"(3, 5)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,9,4,5,"(4, 5)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,10,4,4,"(4, 4)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,11,4,3,"(4, 3)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,12,4,2,"(4, 2)",north
deepseek-v3,6x6-4,6,False,216,24,0.0,13,3,2,"(3, 2)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,14,3,3,"(3, 3)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,15,3,2,"(3, 2)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,16,4,2,"(4, 2)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,17,4,3,"(4, 3)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,18,4,4,"(4, 4)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,19,4,5,"(4, 5)",north
deepseek-v3,6x6-4,6,False,216,24,0.0,20,3,5,"(3, 5)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,21,3,4,"(3, 4)",north
deepseek-v3,6x6-4,6,False,216,24,0.0,22,2,4,"(2, 4)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,23,2,3,"(2, 3)",north
deepseek-v3,6x6-4,6,False,216,24,0.0,24,1,3,"(1, 3)",north
deepseek-v3,6x6-4,6,False,216,24,0.0,25,0,3,"(0, 3)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,26,0,2,"(0, 2)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,27,0,1,"(0, 1)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,28,0,0,"(0, 0)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,29,0,1,"(0, 1)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,30,0,2,"(0, 2)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,31,0,3,"(0, 3)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,32,1,3,"(1, 3)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,33,2,3,"(2, 3)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,34,2,4,"(2, 4)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,35,3,4,"(3, 4)",east
deepseek-v3,6x6-4,6,False,216,24,0.0,36,3,5,"(3, 5)",south
deepseek-v3,6x6-4,6,False,216,24,0.0,37,4,5,"(4, 5)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,38,4,4,"(4, 4)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,39,4,3,"(4, 3)",west
deepseek-v3,6x6-4,6,False,216,24,0.0,40,4,2,"(4, 2)",north
