model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,6x6-1,6,True,92,26,0.2826,0,0,0,"(0, 0)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,1,0,1,"(0, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,2,1,1,"(1, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,3,2,1,"(2, 1)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,4,2,2,"(2, 2)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,5,3,2,"(3, 2)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,6,2,2,"(2, 2)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,7,2,1,"(2, 1)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,8,1,1,"(1, 1)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,9,0,1,"(0, 1)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,10,0,0,"(0, 0)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,11,0,1,"(0, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,12,1,1,"(1, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,13,2,1,"(2, 1)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,14,2,2,"(2, 2)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,15,3,2,"(3, 2)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,16,3,1,"(3, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,17,4,1,"(4, 1)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,18,4,0,"(4, 0)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,19,3,0,"(3, 0)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,20,2,0,"(2, 0)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,21,1,0,"(1, 0)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,22,2,0,"(2, 0)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,23,3,0,"(3, 0)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,24,4,0,"(4, 0)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,25,4,1,"(4, 1)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,26,3,1,"(3, 1)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,27,3,2,"(3, 2)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,28,2,2,"(2, 2)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,29,2,1,"(2, 1)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,30,1,1,"(1, 1)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,31,0,1,"(0, 1)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,32,0,0,"(0, 0)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,33,0,1,"(0, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,34,1,1,"(1, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,35,2,1,"(2, 1)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,36,2,2,"(2, 2)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,37,3,2,"(3, 2)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,38,3,1,"(3, 1)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,39,4,1,"(4, 1)",west
gpt-5.2,6x6-1,6,True,92,26,0.2826,40,4,0,"(4, 0)",south
gpt-5.2,6x6-1,6,True,92,26,0.2826,41,5,0,"(5, 0)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,42,5,1,"(5, 1)",east
gpt-5.2,6x6-1,6,True,92,26,0.2826,43,5,2,"(5, 2)",north
gpt-5.2,6x6-1,6,True,92,26,0.2826,44,4,2,"(4, 2)",east
