model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,0,0,0,"(0, 0)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,1,0,1,"(0, 1)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,2,1,1,"(1, 1)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,3,1,2,"(1, 2)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,4,2,2,"(2, 2)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,5,1,2,"(1, 2)",west
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,6,1,1,"(1, 1)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,7,0,1,"(0, 1)",west
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,8,0,0,"(0, 0)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,9,0,1,"(0, 1)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,10,1,1,"(1, 1)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,11,1,2,"(1, 2)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,12,2,2,"(2, 2)",west
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,13,2,1,"(2, 1)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,14,3,1,"(3, 1)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,15,4,1,"(4, 1)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,16,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,17,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,18,4,2,"(4, 2)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,19,3,2,"(3, 2)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,20,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,21,4,3,"(4, 3)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,22,4,4,"(4, 4)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,23,5,4,"(5, 4)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,24,5,5,"(5, 5)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,25,4,5,"(4, 5)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,26,3,5,"(3, 5)",west
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,27,3,4,"(3, 4)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,28,2,4,"(2, 4)",west
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,29,2,3,"(2, 3)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,30,1,3,"(1, 3)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,31,0,3,"(0, 3)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,32,0,4,"(0, 4)",south
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,33,1,4,"(1, 4)",east
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,34,1,5,"(1, 5)",north
claude-sonnet-4-6,6x6-2,6,True,35,27,0.7714,35,0,5,"(0, 5)",—
