model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,0,0,0,"(0, 0)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,1,1,0,"(1, 0)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,2,1,1,"(1, 1)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,3,0,1,"(0, 1)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,4,0,2,"(0, 2)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,5,1,2,"(1, 2)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,6,2,2,"(2, 2)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,7,2,3,"(2, 3)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,8,2,4,"(2, 4)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,9,1,4,"(1, 4)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,10,2,4,"(2, 4)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,11,1,4,"(1, 4)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,12,0,4,"(0, 4)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,13,0,5,"(0, 5)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,14,1,5,"(1, 5)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,15,2,5,"(2, 5)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,16,3,5,"(3, 5)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,17,3,4,"(3, 4)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,18,3,3,"(3, 3)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,19,3,2,"(3, 2)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,20,3,1,"(3, 1)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,21,3,2,"(3, 2)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,22,3,3,"(3, 3)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,23,3,4,"(3, 4)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,24,3,5,"(3, 5)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,25,2,5,"(2, 5)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,26,3,5,"(3, 5)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,27,3,4,"(3, 4)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,28,3,3,"(3, 3)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,29,3,2,"(3, 2)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,30,3,1,"(3, 1)",west
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,31,3,0,"(3, 0)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,32,4,0,"(4, 0)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,33,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,34,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,35,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,36,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,37,4,3,"(4, 3)",south
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,38,5,3,"(5, 3)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,39,5,4,"(5, 4)",east
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,40,5,5,"(5, 5)",north
claude-sonnet-4-6,6x6-5,6,True,41,29,0.7073,41,4,5,"(4, 5)",—
