model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,8x8-1,8,True,149,45,0.302,0,0,0,"(0, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,1,1,0,"(1, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,2,2,0,"(2, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,3,3,0,"(3, 0)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,4,3,1,"(3, 1)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,5,4,1,"(4, 1)",west
gpt-5.2,8x8-1,8,True,149,45,0.302,6,4,0,"(4, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,7,5,0,"(5, 0)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,8,5,1,"(5, 1)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,9,5,2,"(5, 2)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,10,6,2,"(6, 2)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,11,5,2,"(5, 2)",west
gpt-5.2,8x8-1,8,True,149,45,0.302,12,5,1,"(5, 1)",west
gpt-5.2,8x8-1,8,True,149,45,0.302,13,5,0,"(5, 0)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,14,4,0,"(4, 0)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,15,4,1,"(4, 1)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,16,3,1,"(3, 1)",west
gpt-5.2,8x8-1,8,True,149,45,0.302,17,3,0,"(3, 0)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,18,2,0,"(2, 0)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,19,1,0,"(1, 0)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,20,0,0,"(0, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,21,1,0,"(1, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,22,2,0,"(2, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,23,3,0,"(3, 0)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,24,3,1,"(3, 1)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,25,4,1,"(4, 1)",west
gpt-5.2,8x8-1,8,True,149,45,0.302,26,4,0,"(4, 0)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,27,5,0,"(5, 0)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,28,5,1,"(5, 1)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,29,5,2,"(5, 2)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,30,6,2,"(6, 2)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,31,6,3,"(6, 3)",north
gpt-5.2,8x8-1,8,True,149,45,0.302,32,5,3,"(5, 3)",east
gpt-5.2,8x8-1,8,True,149,45,0.302,33,5,4,"(5, 4)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,34,6,4,"(6, 4)",south
gpt-5.2,8x8-1,8,True,149,45,0.302,35,7,4,"(7, 4)",west
gpt-5.2,8x8-1,8,True,149,45,0.302,36,7,3,"(7, 3)",west
