model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,0,0,0,"(0, 0)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,1,0,1,"(0, 1)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,2,0,2,"(0, 2)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,3,1,2,"(1, 2)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,4,1,1,"(1, 1)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,5,2,1,"(2, 1)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,6,2,2,"(2, 2)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,7,3,2,"(3, 2)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,8,3,1,"(3, 1)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,9,4,1,"(4, 1)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,10,4,0,"(4, 0)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,11,3,0,"(3, 0)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,12,2,0,"(2, 0)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,13,1,0,"(1, 0)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,14,2,0,"(2, 0)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,15,3,0,"(3, 0)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,16,4,0,"(4, 0)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,17,5,0,"(5, 0)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,18,5,1,"(5, 1)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,19,5,2,"(5, 2)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,20,4,2,"(4, 2)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,21,4,3,"(4, 3)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,22,5,3,"(5, 3)",south
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,23,6,3,"(6, 3)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,24,6,4,"(6, 4)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,25,5,4,"(5, 4)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,26,5,5,"(5, 5)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,27,4,5,"(4, 5)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,28,4,6,"(4, 6)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,29,3,6,"(3, 6)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,30,2,6,"(2, 6)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,31,2,5,"(2, 5)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,32,2,4,"(2, 4)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,33,1,4,"(1, 4)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,34,1,5,"(1, 5)",east
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,35,1,6,"(1, 6)",north
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,36,0,6,"(0, 6)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,37,0,5,"(0, 5)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,38,0,4,"(0, 4)",west
gemini-3-pro-preview,7x7-3,7,True,39,33,0.8462,39,0,3,"(0, 3)",—
