model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,0,0,0,"(0, 0)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,1,1,0,"(1, 0)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,2,1,1,"(1, 1)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,3,2,1,"(2, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,4,2,2,"(2, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,5,3,2,"(3, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,6,3,1,"(3, 1)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,7,4,1,"(4, 1)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,8,4,0,"(4, 0)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,9,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,10,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,11,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,12,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,13,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,14,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,15,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,16,4,2,"(4, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,17,5,2,"(5, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,18,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,19,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,20,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,21,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,22,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,23,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,24,4,2,"(4, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,25,5,2,"(5, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,26,5,1,"(5, 1)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,27,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,28,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,29,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,30,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,31,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,32,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,33,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,34,4,2,"(4, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,35,5,2,"(5, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,36,5,1,"(5, 1)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,37,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,38,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,39,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,40,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,41,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,42,3,3,"(3, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,43,2,3,"(2, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,44,1,3,"(1, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,45,1,2,"(1, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,46,1,3,"(1, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,47,2,3,"(2, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,48,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,49,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,50,4,2,"(4, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,51,5,2,"(5, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,52,5,1,"(5, 1)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,53,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,54,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,55,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,56,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,57,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,58,3,3,"(3, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,59,2,3,"(2, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,60,1,3,"(1, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,61,2,3,"(2, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,62,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,63,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,64,4,2,"(4, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,65,5,2,"(5, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,66,5,1,"(5, 1)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,67,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,68,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,69,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,70,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,71,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,72,3,3,"(3, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,73,2,3,"(2, 3)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,74,1,3,"(1, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,75,1,2,"(1, 2)",north
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,76,0,2,"(0, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,77,0,3,"(0, 3)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,78,0,4,"(0, 4)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,79,0,3,"(0, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,80,0,2,"(0, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,81,1,2,"(1, 2)",east
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,82,1,3,"(1, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,83,2,3,"(2, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,84,3,3,"(3, 3)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,85,4,3,"(4, 3)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,86,4,2,"(4, 2)",south
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,87,5,2,"(5, 2)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,88,5,1,"(5, 1)",west
claude-sonnet-4-6,6x6-3,6,False,216,30,0.0,89,5,0,"(5, 0)",east
