model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,0,0,0,"(0, 0)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,1,0,1,"(0, 1)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,2,1,1,"(1, 1)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,3,2,1,"(2, 1)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,4,2,2,"(2, 2)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,5,3,2,"(3, 2)",west
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,6,3,1,"(3, 1)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,7,4,1,"(4, 1)",west
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,8,4,0,"(4, 0)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,9,3,0,"(3, 0)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,10,2,0,"(2, 0)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,11,1,0,"(1, 0)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,12,2,0,"(2, 0)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,13,3,0,"(3, 0)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,14,4,0,"(4, 0)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,15,5,0,"(5, 0)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,16,5,1,"(5, 1)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,17,5,2,"(5, 2)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,18,4,2,"(4, 2)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,19,4,3,"(4, 3)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,20,3,3,"(3, 3)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,21,2,3,"(2, 3)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,22,1,3,"(1, 3)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,23,1,4,"(1, 4)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,24,2,4,"(2, 4)",south
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,25,3,4,"(3, 4)",east
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,26,3,5,"(3, 5)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,27,2,5,"(2, 5)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,28,1,5,"(1, 5)",north
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,29,0,5,"(0, 5)",west
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,30,0,4,"(0, 4)",west
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,31,0,3,"(0, 3)",west
gemini-3-pro-preview,6x6-1,6,True,32,26,0.8125,32,0,2,"(0, 2)",—
