model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
deepseek-v3,8x8-2,8,False,382,45,0.0,0,0,0,"(0, 0)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,1,1,0,"(1, 0)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,2,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,3,2,1,"(2, 1)",north
deepseek-v3,8x8-2,8,False,382,45,0.0,4,1,1,"(1, 1)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,5,1,2,"(1, 2)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,6,1,3,"(1, 3)",north
deepseek-v3,8x8-2,8,False,382,45,0.0,7,0,3,"(0, 3)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,8,0,2,"(0, 2)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,9,0,1,"(0, 1)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,10,0,2,"(0, 2)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,11,0,3,"(0, 3)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,12,1,3,"(1, 3)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,13,1,2,"(1, 2)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,14,1,1,"(1, 1)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,15,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,16,2,0,"(2, 0)",north
deepseek-v3,8x8-2,8,False,382,45,0.0,17,1,0,"(1, 0)",north
deepseek-v3,8x8-2,8,False,382,45,0.0,18,0,0,"(0, 0)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,19,1,0,"(1, 0)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,20,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,21,2,1,"(2, 1)",north
deepseek-v3,8x8-2,8,False,382,45,0.0,22,1,1,"(1, 1)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,23,1,2,"(1, 2)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,24,1,3,"(1, 3)",north
deepseek-v3,8x8-2,8,False,382,45,0.0,25,0,3,"(0, 3)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,26,0,2,"(0, 2)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,27,0,1,"(0, 1)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,28,0,2,"(0, 2)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,29,0,3,"(0, 3)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,30,1,3,"(1, 3)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,31,1,2,"(1, 2)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,32,1,1,"(1, 1)",south
deepseek-v3,8x8-2,8,False,382,45,0.0,33,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,34,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,35,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,36,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,37,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,38,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,39,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,40,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,41,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,42,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,43,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,44,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,45,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,46,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,47,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,48,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,49,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,50,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,51,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,52,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,53,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,54,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,55,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,56,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,57,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,58,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,59,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,60,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,61,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,62,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,63,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,64,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,65,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,66,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,67,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,68,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,69,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,70,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,71,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,72,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,73,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,74,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,75,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,76,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,77,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,78,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,79,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,80,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,81,2,1,"(2, 1)",west
deepseek-v3,8x8-2,8,False,382,45,0.0,82,2,0,"(2, 0)",east
deepseek-v3,8x8-2,8,False,382,45,0.0,83,2,1,"(2, 1)",west
