model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,6x6-3,6,False,135,30,0.0,0,0,0,"(0, 0)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,1,1,0,"(1, 0)",east
gpt-5.2,6x6-3,6,False,135,30,0.0,2,1,1,"(1, 1)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,3,2,1,"(2, 1)",east
gpt-5.2,6x6-3,6,False,135,30,0.0,4,2,2,"(2, 2)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,5,3,2,"(3, 2)",north
gpt-5.2,6x6-3,6,False,135,30,0.0,6,2,2,"(2, 2)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,7,3,2,"(3, 2)",west
gpt-5.2,6x6-3,6,False,135,30,0.0,8,3,1,"(3, 1)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,9,4,1,"(4, 1)",north
gpt-5.2,6x6-3,6,False,135,30,0.0,10,3,1,"(3, 1)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,11,4,1,"(4, 1)",north
gpt-5.2,6x6-3,6,False,135,30,0.0,12,3,1,"(3, 1)",east
gpt-5.2,6x6-3,6,False,135,30,0.0,13,3,2,"(3, 2)",north
gpt-5.2,6x6-3,6,False,135,30,0.0,14,2,2,"(2, 2)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,15,3,2,"(3, 2)",west
gpt-5.2,6x6-3,6,False,135,30,0.0,16,3,1,"(3, 1)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,17,4,1,"(4, 1)",west
gpt-5.2,6x6-3,6,False,135,30,0.0,18,4,0,"(4, 0)",south
gpt-5.2,6x6-3,6,False,135,30,0.0,19,5,0,"(5, 0)",east
gpt-5.2,6x6-3,6,False,135,30,0.0,20,5,1,"(5, 1)",east
gpt-5.2,6x6-3,6,False,135,30,0.0,21,5,2,"(5, 2)",north
gpt-5.2,6x6-3,6,False,135,30,0.0,22,4,2,"(4, 2)",east
gpt-5.2,6x6-3,6,False,135,30,0.0,23,4,3,"(4, 3)",north
