model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,0,0,0,"(0, 0)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,1,0,1,"(0, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,2,1,1,"(1, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,3,2,1,"(2, 1)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,4,2,2,"(2, 2)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,5,3,2,"(3, 2)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,6,2,2,"(2, 2)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,7,2,1,"(2, 1)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,8,1,1,"(1, 1)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,9,0,1,"(0, 1)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,10,0,0,"(0, 0)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,11,0,1,"(0, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,12,1,1,"(1, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,13,2,1,"(2, 1)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,14,2,2,"(2, 2)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,15,3,2,"(3, 2)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,16,3,1,"(3, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,17,4,1,"(4, 1)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,18,4,0,"(4, 0)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,19,3,0,"(3, 0)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,20,2,0,"(2, 0)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,21,1,0,"(1, 0)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,22,2,0,"(2, 0)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,23,3,0,"(3, 0)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,24,4,0,"(4, 0)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,25,4,1,"(4, 1)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,26,3,1,"(3, 1)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,27,3,2,"(3, 2)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,28,2,2,"(2, 2)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,29,2,1,"(2, 1)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,30,1,1,"(1, 1)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,31,0,1,"(0, 1)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,32,0,0,"(0, 0)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,33,0,1,"(0, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,34,1,1,"(1, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,35,2,1,"(2, 1)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,36,2,2,"(2, 2)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,37,3,2,"(3, 2)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,38,3,1,"(3, 1)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,39,4,1,"(4, 1)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,40,4,0,"(4, 0)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,41,5,0,"(5, 0)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,42,5,1,"(5, 1)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,43,5,2,"(5, 2)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,44,4,2,"(4, 2)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,45,4,3,"(4, 3)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,46,3,3,"(3, 3)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,47,2,3,"(2, 3)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,48,1,3,"(1, 3)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,49,1,4,"(1, 4)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,50,2,4,"(2, 4)",south
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,51,3,4,"(3, 4)",east
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,52,3,5,"(3, 5)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,53,2,5,"(2, 5)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,54,1,5,"(1, 5)",north
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,55,0,5,"(0, 5)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,56,0,4,"(0, 4)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,57,0,3,"(0, 3)",west
claude-sonnet-4-6,6x6-1,6,True,58,26,0.4483,58,0,2,"(0, 2)",—
